-94.562489,36.176207,"AR,US-412,EB,SILOAM SPRINGS WELCOME CENTER",,,,,"{name:""","AR,US-412,EB,SILOAM SPRINGS WELCOME CENTER",""", lat:Ê",36.176207,",",lon:,-94.562489,"},","{name:""AR,US-412,EB,SILOAM SPRINGS WELCOME CENTER"", lat:Ê36.176207,lon:-94.562489},"
-94.564423,36.176407,"AR,US-412,WB,SILOAM SPRINGS WELCOME CENTER",,,,,"{name:""","AR,US-412,WB,SILOAM SPRINGS WELCOME CENTER",""", lat:Ê",36.176407,",",lon:,-94.564423,"},","{name:""AR,US-412,WB,SILOAM SPRINGS WELCOME CENTER"", lat:Ê36.176407,lon:-94.564423},"
-90.604826,34.503079,"AR,US-49,WB,HELENA WELCOME CENTER, MM28",,,,,"{name:""","AR,US-49,WB,HELENA WELCOME CENTER, MM28",""", lat:Ê",34.503079,",",lon:,-90.604826,"},","{name:""AR,US-49,WB,HELENA WELCOME CENTER, MM28"", lat:Ê34.503079,lon:-90.604826},"
-90.605665,34.502639,"AR,US-49,EB,HELENA WELCOME CENTER, MM28",,,,,"{name:""","AR,US-49,EB,HELENA WELCOME CENTER, MM28",""", lat:Ê",34.502639,",",lon:,-90.605665,"},","{name:""AR,US-49,EB,HELENA WELCOME CENTER, MM28"", lat:Ê34.502639,lon:-90.605665},"
-91.536011,36.49592,"AR,US-63,NB/SB,MAMMOTH SPRING WELCOME CENTER",,,,,"{name:""","AR,US-63,NB/SB,MAMMOTH SPRING WELCOME CENTER",""", lat:Ê",36.49592,",",lon:,-91.536011,"},","{name:""AR,US-63,NB/SB,MAMMOTH SPRING WELCOME CENTER"", lat:Ê36.49592,lon:-91.536011},"
-91.151814,36.123427,"AR,US-63/412,SB/EB,BLACK ROCK REST AREA",,,,,"{name:""","AR,US-63/412,SB/EB,BLACK ROCK REST AREA",""", lat:Ê",36.123427,",",lon:,-91.151814,"},","{name:""AR,US-63/412,SB/EB,BLACK ROCK REST AREA"", lat:Ê36.123427,lon:-91.151814},"
-91.150625,36.122531,"AR,US-63/412,NB/WB,BLACK ROCK REST AREA LEFT EXIT",,,,,"{name:""","AR,US-63/412,NB/WB,BLACK ROCK REST AREA LEFT EXIT",""", lat:Ê",36.122531,",",lon:,-91.150625,"},","{name:""AR,US-63/412,NB/WB,BLACK ROCK REST AREA LEFT EXIT"", lat:Ê36.122531,lon:-91.150625},"
-93.163235,36.28097,"AR,US-65,SB,HARRISON WELCOME CENTER, MM16.9",,,,,"{name:""","AR,US-65,SB,HARRISON WELCOME CENTER, MM16.9",""", lat:Ê",36.28097,",",lon:,-93.163235,"},","{name:""AR,US-65,SB,HARRISON WELCOME CENTER, MM16.9"", lat:Ê36.28097,lon:-93.163235},"
-93.161734,36.280064,"AR,US-65,NB,HARRISON WELCOME CENTER LEFT EXIT, MM16.9",,,,,"{name:""","AR,US-65,NB,HARRISON WELCOME CENTER LEFT EXIT, MM16.9",""", lat:Ê",36.280064,",",lon:,-93.161734,"},","{name:""AR,US-65,NB,HARRISON WELCOME CENTER LEFT EXIT, MM16.9"", lat:Ê36.280064,lon:-93.161734},"
-91.381652,33.545442,"AR,US-65,NB,DEMOTT REST AREA LEFT EXIT,1 MILE NORTH OF HALEY JUNCTION",,,,,"{name:""","AR,US-65,NB,DEMOTT REST AREA LEFT EXIT,1 MILE NORTH OF HALEY JUNCTION",""", lat:Ê",33.545442,",",lon:,-91.381652,"},","{name:""AR,US-65,NB,DEMOTT REST AREA LEFT EXIT,1 MILE NORTH OF HALEY JUNCTION"", lat:Ê33.545442,lon:-91.381652},"
-91.382578,33.546892,"AR,US-65,SB,DEMOTT REST AREA,1 MILE NORTH OF HALEY JUNCTION",,,,,"{name:""","AR,US-65,SB,DEMOTT REST AREA,1 MILE NORTH OF HALEY JUNCTION",""", lat:Ê",33.546892,",",lon:,-91.382578,"},","{name:""AR,US-65,SB,DEMOTT REST AREA,1 MILE NORTH OF HALEY JUNCTION"", lat:Ê33.546892,lon:-91.382578},"
-91.278204,33.300054,"AR,US-65,NB,LAKE VILLAGE WELCOME CENTER",,,,,"{name:""","AR,US-65,NB,LAKE VILLAGE WELCOME CENTER",""", lat:Ê",33.300054,",",lon:,-91.278204,"},","{name:""AR,US-65,NB,LAKE VILLAGE WELCOME CENTER"", lat:Ê33.300054,lon:-91.278204},"
-91.279762,33.301079,"AR,US-65,SB,LAKE VILLAGE WELCOME CENTER",,,,,"{name:""","AR,US-65,SB,LAKE VILLAGE WELCOME CENTER",""", lat:Ê",33.301079,",",lon:,-91.279762,"},","{name:""AR,US-65,SB,LAKE VILLAGE WELCOME CENTER"", lat:Ê33.301079,lon:-91.279762},"
-90.546719,36.483517,"AR,US-67,SB,CORNING WELCOME CENTER, MM7.2",,,,,"{name:""","AR,US-67,SB,CORNING WELCOME CENTER, MM7.2",""", lat:Ê",36.483517,",",lon:,-90.546719,"},","{name:""AR,US-67,SB,CORNING WELCOME CENTER, MM7.2"", lat:Ê36.483517,lon:-90.546719},"
